,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
TMEM135,ENSG00000166575,Gene Expression,False,2389,False,1.8370758869209698,1.5210305565429965,0.31681198
CHORDC1,ENSG00000110172,Gene Expression,False,1326,True,0.7038438732407056,1.3018277247682906,2.4562685
CEP295,ENSG00000166004,Gene Expression,False,1954,False,1.1540045813349036,0.9518335593354738,0.30177125
TAF1D,ENSG00000166012,Gene Expression,False,2230,False,1.3326258113478706,0.9388594109741117,0.27666888
MRE11,ENSG00000020922,Gene Expression,False,1584,False,0.767602613387892,0.57744549477383,0.25135618
ANKRD49,ENSG00000168876,Gene Expression,False,1361,False,0.5738029305702603,0.31871208037481397,-0.012614354
SESN3,ENSG00000149212,Gene Expression,False,1240,True,0.9916826500678338,1.6296954726421358,2.2198393
FAM76B,ENSG00000077458,Gene Expression,False,1288,False,0.5372820546375222,0.22783483824851317,-0.45370805
CEP57,ENSG00000166037,Gene Expression,False,1846,False,0.9078895371855519,0.4621447637054423,-0.4257713
ARHGAP42,ENSG00000165895,Gene Expression,False,1365,False,0.7203648249665928,1.0060358091561876,1.5559217
PGR,ENSG00000082175,Gene Expression,False,2218,False,2.1518501938269363,2.6628028293696064,1.3679739
CEP126,ENSG00000110318,Gene Expression,False,2258,False,1.5857099825287175,1.6930082029059352,1.3190359
YAP1,ENSG00000137693,Gene Expression,False,2418,False,1.6880900402662382,1.2527997498404806,0.18272081
BIRC2,ENSG00000110330,Gene Expression,False,1362,False,0.6409883233152991,0.5334272557227356,0.117371194
TMEM123,ENSG00000152558,Gene Expression,False,1357,False,0.7909111621382862,1.0316830132796522,1.6339879
DCUN1D5,ENSG00000137692,Gene Expression,False,1681,False,0.7693292672303803,0.339324206712925,-0.47344974
DYNC2H1,ENSG00000187240,Gene Expression,False,2494,False,2.084989304259975,1.8199075173374006,0.28697792
AASDHPPT,ENSG00000149313,Gene Expression,False,1156,False,0.49305757867296485,0.32563033620494575,0.020965
GUCY1A2,ENSG00000152402,Gene Expression,False,2223,False,1.6766414243888186,1.9452406360969172,1.2961364
CWF19L2,ENSG00000152404,Gene Expression,False,1998,False,1.0490541342260837,0.5683589867656513,-0.18509527
CUL5,ENSG00000166266,Gene Expression,False,2136,False,1.2111813195993708,0.7290920952243753,-0.12918909
NPAT,ENSG00000149308,Gene Expression,False,1256,False,0.5529915821073441,0.42476722290331104,0.5021488
ATM,ENSG00000149311,Gene Expression,False,2201,False,1.2059155651321265,0.5896351778892903,-0.39901042
EXPH5,ENSG00000110723,Gene Expression,False,1749,False,0.9791632256136836,0.9426439225515579,0.66301537
DDX10,ENSG00000178105,Gene Expression,False,1885,False,1.10634642659364,0.8565850164837837,0.11748431
RDX,ENSG00000137710,Gene Expression,False,2021,False,1.2237326652324019,1.198504443936312,0.77903026
SIK2,ENSG00000170145,Gene Expression,False,1940,False,1.120145483537528,0.8821273175559136,0.16690357
DIXDC1,ENSG00000150764,Gene Expression,False,1481,False,0.9218830697467371,1.2996386819078258,1.4719473
PTS,ENSG00000150787,Gene Expression,False,1205,False,0.5443390883940981,0.4486177026030977,0.6179126
TTC12,ENSG00000149292,Gene Expression,False,1682,False,0.8301899523826948,0.5937226320160534,0.30090138
CADM1,ENSG00000182985,Gene Expression,False,2212,False,2.0592634236534466,2.7431651469154037,2.0712557
SIK3,ENSG00000160584,Gene Expression,False,2478,False,1.810639581021629,1.2952689680804044,0.2510095
PAFAH1B2,ENSG00000168092,Gene Expression,False,1641,False,0.7660560101531368,0.5169165347293222,0.067115
PCSK7,ENSG00000160613,Gene Expression,False,1690,False,0.7498891853374533,0.271258797610901,-0.6806308
RNF214,ENSG00000167257,Gene Expression,False,1237,False,0.589044718666012,0.5218476104656758,0.9733509
CEP164,ENSG00000110274,Gene Expression,False,1591,False,0.8832742181762978,1.2381691045181338,1.3326604
DSCAML1,ENSG00000177103,Gene Expression,False,1777,False,1.4962106681569183,1.7995811739900784,1.5060009
UBE4A,ENSG00000110344,Gene Expression,False,1572,False,0.7378399237353344,0.4715442545615652,-0.0709915
ATP5MG,ENSG00000167283,Gene Expression,False,1318,True,0.8003920674715802,1.3137557639358235,2.4925756
KMT2A,ENSG00000118058,Gene Expression,False,2330,False,1.3603102366316187,0.6504777193834782,-0.5099143
ARCN1,ENSG00000095139,Gene Expression,False,1383,False,0.5938335655306916,0.3426819491781461,0.10372894
PHLDB1,ENSG00000019144,Gene Expression,False,1272,False,0.5283600151463178,0.27532038474520554,-0.22322597
DDX6,ENSG00000110367,Gene Expression,False,2095,False,1.0789701546608135,0.4490883119900277,-0.45535657
BCL9L,ENSG00000186174,Gene Expression,False,1452,False,0.6251433581972182,0.34964520694393736,-0.44203416
CCDC84,ENSG00000186166,Gene Expression,False,1825,False,0.9043616877467013,0.821838927552995,0.3892774
RPS25,ENSG00000118181,Gene Expression,False,1707,False,1.3686099418895115,2.056587819627167,1.9568772
HYOU1,ENSG00000149428,Gene Expression,False,1388,False,0.6040166781711284,0.3322488267141528,0.053089373
CBL,ENSG00000110395,Gene Expression,False,1682,False,0.8122007186137576,0.5225991861283642,0.08441215
ARHGEF12,ENSG00000196914,Gene Expression,False,2441,False,1.6064607138831617,0.9103384276436982,-0.36794245
SORL1,ENSG00000137642,Gene Expression,False,1464,False,1.1055036338248452,1.5293272510430822,1.4191065
JHY,ENSG00000109944,Gene Expression,False,1029,False,0.47183462045910685,0.6102425961762141,1.4023963
HSPA8,ENSG00000109971,Gene Expression,False,1605,True,1.3544907937367578,2.282902051222613,2.3539088
TBRG1,ENSG00000154144,Gene Expression,False,1363,False,0.6330991369169076,0.5810721284636818,0.26239514
MSANTD2,ENSG00000120458,Gene Expression,False,1394,False,0.7143582737763157,0.7441955409480817,0.75891864
CCDC15,ENSG00000149548,Gene Expression,False,1078,False,0.5326666949143576,0.6504989463789835,1.5977899
EI24,ENSG00000149547,Gene Expression,False,1017,True,0.5752737969778483,0.9341886090104943,2.9747431
STT3A,ENSG00000134910,Gene Expression,False,1526,False,0.7509457395985584,0.6548588455530866,0.486991
CDON,ENSG00000064309,Gene Expression,False,1318,False,0.699203844331799,0.9700902675078045,1.4465088
SRPRA,ENSG00000182934,Gene Expression,False,1055,False,0.4610189244362382,0.4645180064050452,0.6950884
FOXRED1,ENSG00000110074,Gene Expression,False,1249,False,0.6339653927526907,0.7157545701828236,0.67234856
ST3GAL4,ENSG00000110080,Gene Expression,False,1462,False,0.6677952864209309,0.516805208609178,0.06677614
ARHGAP32,ENSG00000134909,Gene Expression,False,2530,False,2.195323407587888,1.9094049214512208,0.4017565
TMEM45B,ENSG00000151715,Gene Expression,False,1110,True,0.5537919249519142,0.8251763554177978,2.445627
NFRKB,ENSG00000170322,Gene Expression,False,1340,False,0.6534332976575037,0.599968249235368,0.31991214
PRDM10,ENSG00000170325,Gene Expression,False,1433,False,0.6773151245227345,0.49747926359912814,0.007950828
APLP2,ENSG00000084234,Gene Expression,False,1984,False,1.272380928929185,1.298822874947052,0.9731264
ST14,ENSG00000149418,Gene Expression,False,1968,False,1.1194342094020384,0.904435800628786,0.21006604
ZBTB44,ENSG00000196323,Gene Expression,False,1819,False,1.0888463958948909,1.1000828785584402,1.0197641
ADAMTS15,ENSG00000166106,Gene Expression,False,1006,True,0.5248196713264561,0.8200172664692232,2.420586
SNX19,ENSG00000120451,Gene Expression,False,1496,False,0.7092335123678157,0.54208898368796,0.14373621
NCAPD3,ENSG00000151503,Gene Expression,False,1670,False,1.0879169320193425,1.3694548142098129,1.6301471
VPS26B,ENSG00000151502,Gene Expression,False,1178,False,0.5875253472940779,0.6790308503211643,1.736276
ZMYND11,ENSG00000015171,Gene Expression,False,2349,False,1.5606953086858921,1.2119142156317897,0.47503474
DIP2C,ENSG00000151240,Gene Expression,False,2365,False,1.6072833899067147,1.2275542907504537,0.14212719
LARP4B,ENSG00000107929,Gene Expression,False,2453,False,1.5857833634099456,0.7936853338871119,-0.2586798
GTPBP4,ENSG00000107937,Gene Expression,False,1423,False,0.6284218712568598,0.42507939898341557,-0.21242364
IDI1,ENSG00000067064,Gene Expression,False,1146,True,0.5660946925380994,0.9230196306661725,2.920532
WDR37,ENSG00000047056,Gene Expression,False,1971,False,0.9682144689335703,0.41188331255960314,-0.53966117
NET1,ENSG00000173848,Gene Expression,False,1448,False,0.6303398144964594,0.2745463558601984,-0.67062396
ASB13,ENSG00000196372,Gene Expression,False,1263,False,0.5685616820504116,0.5043244086248928,0.888298
FAM208B,ENSG00000108021,Gene Expression,False,2504,False,1.70941596421843,0.6776664586652178,-0.74206907
GDI2,ENSG00000057608,Gene Expression,False,1967,False,0.9841422759793332,0.5191113993137817,-0.2966878
FBH1,ENSG00000134452,Gene Expression,False,1655,False,0.7337122055052365,0.3242890557493256,-0.5192145
RBM17,ENSG00000134453,Gene Expression,False,1561,False,0.7631611857404252,0.5913621640186442,0.2937165
PFKFB3,ENSG00000170525,Gene Expression,False,1716,False,1.072065759917591,1.4325206336117569,1.773051
KIN,ENSG00000151657,Gene Expression,False,1401,False,0.6259211777845889,0.4091294143403875,-0.26097304
ATP5F1C,ENSG00000165629,Gene Expression,False,1687,False,0.772747376426626,0.39857128919830015,-0.2931104
TAF3,ENSG00000165632,Gene Expression,False,2085,False,1.1752733671452191,0.6854981004872898,-0.21353477
GATA3,ENSG00000107485,Gene Expression,False,2547,False,2.5193364006012082,1.6824564568028335,-0.13159294
USP6NL,ENSG00000148429,Gene Expression,False,1959,False,1.1194377779306377,1.0023219617187922,0.39945626
UPF2,ENSG00000151461,Gene Expression,False,2336,False,1.4307811750176045,0.899437829843197,-0.07315424
DHTKD1,ENSG00000181192,Gene Expression,False,1706,False,0.8822171903614123,0.6867511988811749,0.08317546
SEC61A2,ENSG00000065665,Gene Expression,False,1100,False,0.43756872168968985,0.19409280525971126,-0.6174828
NUDT5,ENSG00000165609,Gene Expression,False,1426,False,0.6201677003706647,0.31171850295583237,-0.5574774
CDC123,ENSG00000151465,Gene Expression,False,1379,False,0.6157467932805883,0.38782444896755325,0.3228385
CAMK1D,ENSG00000183049,Gene Expression,False,1837,False,1.3357909834559063,1.768528451529034,1.8819131
SEPHS1,ENSG00000086475,Gene Expression,False,1041,False,0.45481287720896607,0.4282575914452082,0.5190901
FRMD4A,ENSG00000151474,Gene Expression,False,1056,False,0.6236056786095383,0.9975252820496663,1.5300169
FAM107B,ENSG00000065809,Gene Expression,False,1482,False,0.9619626380614102,1.4470434673428707,1.8059591
DCLRE1C,ENSG00000152457,Gene Expression,False,1442,False,0.6765763944471266,0.5208926894799846,0.07921783
RPP38,ENSG00000152464,Gene Expression,False,1329,False,0.7687138090493225,1.0445680669329438,1.6732081
MINDY3,ENSG00000148481,Gene Expression,False,1340,False,0.6333003389656192,0.6010249335240414,0.32312852
PTER,ENSG00000165983,Gene Expression,False,1175,False,0.513013392826905,0.4258600816328134,0.5074532
RSU1,ENSG00000148484,Gene Expression,False,1275,False,0.6958834556274801,0.9033023380033041,1.2432162
ST8SIA6,ENSG00000148488,Gene Expression,False,2113,False,1.4189114056089867,1.1459949110550431,0.35939005
STAM,ENSG00000136738,Gene Expression,False,1258,False,0.5902383847382648,0.4846074425139406,0.7925971
CACNB2,ENSG00000165995,Gene Expression,False,1296,True,1.2708203031820542,2.5461615809289992,3.3864782
NSUN6,ENSG00000241058,Gene Expression,False,1730,False,0.8063755465356945,0.3866818767075921,-0.32930002
MALRD1,ENSG00000204740,Gene Expression,False,1493,False,2.3082913950204866,3.0121433599073737,1.815996
PLXDC2,ENSG00000120594,Gene Expression,False,1788,False,1.9342593499996774,2.2116817528613586,1.308281
NEBL,ENSG00000078114,Gene Expression,False,2303,False,1.996432754158987,2.002111234285584,1.0074307
MLLT10,ENSG00000078403,Gene Expression,False,2408,False,1.441099025204958,0.5332815302311438,-0.7155159
DNAJC1,ENSG00000136770,Gene Expression,False,2472,False,2.0329799016047083,1.8576575777305926,0.8000592
PIP4K2A,ENSG00000150867,Gene Expression,False,1640,False,0.8188797436571996,0.5759303765201896,0.2467444
KIAA1217,ENSG00000120549,Gene Expression,False,1987,False,1.5602664565729605,1.7771696668323187,1.4666835
ARHGAP21,ENSG00000107863,Gene Expression,False,1308,False,0.5981614990730147,0.43271279643233895,0.54071444
ABI1,ENSG00000136754,Gene Expression,False,1985,False,0.963000941455507,0.34954490913627756,-0.68091685
ANKRD26,ENSG00000107890,Gene Expression,False,2103,False,1.2285550285451639,0.8455599071400157,0.09615292
YME1L1,ENSG00000136758,Gene Expression,False,1893,False,0.903789741136135,0.3466888962832096,-0.6873884
RAB18,ENSG00000099246,Gene Expression,False,1893,False,0.916840106059015,0.4203581020694087,-0.52045774
MPP7,ENSG00000150054,Gene Expression,False,1940,False,1.441426643614674,1.7414550708921364,1.404028
WAC,ENSG00000095787,Gene Expression,False,2485,False,1.5777291393846868,0.4746635336889721,-0.8183516
ARHGAP12,ENSG00000165322,Gene Expression,False,1904,False,0.9743848224185223,0.5835198586687733,-0.1507415
KIF5B,ENSG00000170759,Gene Expression,False,2215,False,1.1951005300189854,0.494525081914416,-0.5830295
EPC1,ENSG00000120616,Gene Expression,False,1983,False,0.9726989568648521,0.3588289069094354,-0.6598798
CCDC7,ENSG00000216937,Gene Expression,False,1929,False,1.0872718325313486,0.7933509870903592,0.32472515
ITGB1,ENSG00000150093,Gene Expression,False,1853,False,0.911717899203903,0.5043256231774098,-0.3301916
PARD3,ENSG00000148498,Gene Expression,False,2555,False,2.230611300889042,1.4238373852778348,-0.22097395
CUL2,ENSG00000108094,Gene Expression,False,1133,False,0.4579309793856366,0.21477325868714175,-0.51710546
CREM,ENSG00000095794,Gene Expression,False,1129,False,0.5231731294891894,0.5170360075798804,0.94999665
CCNY,ENSG00000108100,Gene Expression,False,2258,False,1.4017311157869552,0.952702367227334,0.020289728
ANKRD30A,ENSG00000148513,Gene Expression,False,1708,False,4.324375738975016,4.573850378789811,-0.70710677
ZNF248,ENSG00000198105,Gene Expression,False,1966,False,1.137796220416371,1.0208067950493735,0.43522072
ZNF33A,ENSG00000189180,Gene Expression,False,2239,False,1.311964780082068,0.7932022591896162,-0.0051486935
ZNF37A,ENSG00000075407,Gene Expression,False,1119,False,0.44679614455608846,0.22217145115196982,-0.4811966
ZNF33B,ENSG00000196693,Gene Expression,False,1944,False,0.9851603788706299,0.4114018315419979,-0.54075223
BMS1,ENSG00000165733,Gene Expression,False,1821,False,0.8128679053364706,0.22141539446753628,-0.83234674
CSGALNACT2,ENSG00000169826,Gene Expression,False,1533,False,0.6773754942567397,0.28362693401368716,-0.642984
HNRNPF,ENSG00000169813,Gene Expression,False,2360,False,1.3139737040055421,0.4439399319661475,-0.6809017
ZNF487,ENSG00000243660,Gene Expression,False,1167,False,0.5398170246662852,0.6285912690377989,1.4914559
ZNF32,ENSG00000169740,Gene Expression,False,1081,False,0.4087895266337103,0.1019287232097094,-1.0648224
ZFAND4,ENSG00000172671,Gene Expression,False,1390,False,0.6152169319959148,0.5230835591274654,0.97934985
TIMM23,ENSG00000265354,Gene Expression,False,1411,False,0.5764102108616084,0.14253029427267142,-0.8677533
NCOA4,ENSG00000266412,Gene Expression,False,1205,False,0.48828578284200014,0.2968349811309481,-0.11879991
AGAP9,ENSG00000204172,Gene Expression,False,1066,False,0.39859610422695263,0.05130221191168444,-1.31055
MAPK8,ENSG00000107643,Gene Expression,False,2256,False,1.3790528295413795,0.6649445651602656,-0.48453453
ERCC6,ENSG00000225830,Gene Expression,False,1401,False,0.5896652062623936,0.25229530492208474,-0.33498353
PARG,ENSG00000227345,Gene Expression,False,2163,False,1.1086611685755143,0.33778276176933186,-0.88629466
TIMM23B,ENSG00000204152,Gene Expression,False,1914,False,0.9314319127824655,0.40517095762621186,-0.554871
AGAP6,ENSG00000204149,Gene Expression,False,1295,False,0.5204633195316454,0.163116073675898,-0.7678355
SGMS1,ENSG00000198964,Gene Expression,False,2128,False,1.4585105254678306,1.548879543359239,1.0661856
PRKG1,ENSG00000185532,Gene Expression,False,2002,False,2.2361151873578202,2.627240147614115,1.3223655
IPMK,ENSG00000151151,Gene Expression,False,1326,False,0.6229750027109513,0.4891101100906057,-0.017523635
CCDC6,ENSG00000108091,Gene Expression,False,2362,False,1.4181736715090634,0.8446640944479149,-0.16924585
ANK3,ENSG00000151150,Gene Expression,False,2569,False,2.4744329319861773,1.5523913032628065,-0.31394866
CDK1,ENSG00000170312,Gene Expression,False,1265,False,0.8369622638506539,1.17651155317265,2.0748246
RHOBTB1,ENSG00000072422,Gene Expression,False,1143,False,0.5572975548139394,0.6700577433835718,1.692723
ARID5B,ENSG00000150347,Gene Expression,False,1472,False,1.0593920854958176,1.4644062646806875,1.8453023
RTKN2,ENSG00000182010,Gene Expression,False,1526,False,0.892104517612174,0.9419523662094719,0.66144836
JMJD1C,ENSG00000171988,Gene Expression,False,2596,False,2.489470308526509,1.0193000753814068,-1.0613606
REEP3,ENSG00000165476,Gene Expression,False,2350,False,1.3601737823030193,0.5377761306191626,-0.7076309
SIRT1,ENSG00000096717,Gene Expression,False,1455,False,0.6125327496155799,0.23865700820545147,-0.40118015
HERC4,ENSG00000148634,Gene Expression,False,2552,False,2.0592917437117286,0.8588956008024909,-0.63372034
PBLD,ENSG00000108187,Gene Expression,False,1152,False,0.47695793232018435,0.27381486299201985,-0.23053338
HNRNPH3,ENSG00000096746,Gene Expression,False,2206,False,1.134550797860614,0.4544492145008194,-0.6605683
RUFY2,ENSG00000204130,Gene Expression,False,2092,False,1.0428411042992822,0.29515575412051054,-0.8041599
DNA2,ENSG00000138346,Gene Expression,False,1269,False,0.7487919905446517,0.8949361818468634,1.2177508
SLC25A16,ENSG00000122912,Gene Expression,False,2235,False,1.4443974753918647,1.4776921432416632,0.9412989
TET1,ENSG00000138336,Gene Expression,False,1334,False,0.7343664600851955,0.9665008897788195,1.4355832
CCAR1,ENSG00000060339,Gene Expression,False,2481,False,1.513474883133817,0.274781683912699,-1.1690118
